request_id,requester_role,clearance_level,device_managed,device_posture_score,mfa_passed,source_zone,target_zone,target_sensitivity,access_type,off_hours,change_ticket
REQ-008786,engineer,4,1,63,1,corporate,corporate,4,admin,0,1
REQ-008787,contractor,3,1,67,1,vpn,corporate,3,read,1,0
REQ-008788,contractor,4,1,98,0,corporate,corporate,1,read,1,1
REQ-008789,analyst,2,0,92,1,corporate,corporate,4,read,0,1
REQ-008790,engineer,2,0,99,1,corporate,corporate,3,read,1,1
REQ-008791,engineer,4,1,59,1,guest,ot_network,1,read,0,0
REQ-008792,engineer,4,1,62,1,corporate,corporate,1,read,1,0
REQ-008793,admin,2,1,67,1,vpn,corporate,4,write,1,1
REQ-008794,contractor,4,0,65,1,vpn,ot_network,2,read,0,0
REQ-008795,engineer,2,1,83,1,guest,restricted,2,write,0,0
REQ-008796,analyst,3,1,88,0,corporate,corporate,1,admin,0,1
REQ-008797,contractor,4,1,56,1,guest,corporate,2,read,0,0
REQ-008798,analyst,1,1,61,1,vpn,restricted,1,read,0,0
REQ-008799,analyst,4,1,91,1,corporate,corporate,2,read,0,1
REQ-008800,engineer,3,1,99,1,vpn,restricted,2,read,0,1
REQ-008801,engineer,3,1,100,1,corporate,ot_network,1,write,0,1
REQ-008802,admin,4,1,71,1,vpn,corporate,2,write,0,1
REQ-008803,engineer,2,1,87,1,corporate,corporate,4,write,0,0
REQ-008804,admin,1,1,62,0,corporate,ot_network,3,read,0,1
REQ-008805,contractor,3,1,66,1,corporate,ot_network,1,read,0,0
REQ-008806,analyst,3,1,90,1,corporate,corporate,1,read,0,0
REQ-008807,analyst,1,1,57,1,vpn,ot_network,3,read,0,1
REQ-008808,contractor,4,1,81,1,corporate,ot_network,3,write,0,1
REQ-008809,analyst,4,1,70,0,corporate,restricted,1,read,0,1
REQ-008810,analyst,4,1,92,0,vpn,corporate,3,admin,0,0
REQ-008811,contractor,2,1,82,1,corporate,corporate,1,write,0,1
REQ-008812,engineer,2,1,78,1,corporate,corporate,3,read,1,0
REQ-008813,contractor,4,1,57,1,vpn,corporate,1,admin,0,0
REQ-008814,engineer,1,1,74,1,vpn,corporate,1,read,1,1
REQ-008815,contractor,3,1,56,1,guest,corporate,1,write,1,0
REQ-008816,contractor,4,1,61,1,corporate,corporate,3,write,0,1
REQ-008817,analyst,4,1,55,0,corporate,corporate,2,admin,0,1
REQ-008818,engineer,3,1,94,0,guest,corporate,2,write,0,1
REQ-008819,contractor,2,1,82,1,corporate,corporate,1,read,0,1
REQ-008820,admin,2,1,56,1,vpn,ot_network,3,admin,0,0
REQ-008821,admin,4,1,65,1,corporate,restricted,3,read,1,1
REQ-008822,analyst,3,1,55,1,corporate,corporate,1,read,1,0
REQ-008823,contractor,3,1,72,1,vpn,corporate,1,write,1,0
REQ-008824,analyst,2,1,77,1,vpn,corporate,1,write,0,0
REQ-008825,analyst,2,1,94,1,vpn,corporate,4,read,0,0
REQ-008826,contractor,4,1,65,1,corporate,corporate,4,write,0,0
REQ-008827,analyst,4,1,86,0,guest,corporate,1,read,0,0
REQ-008828,analyst,4,1,80,1,corporate,corporate,2,write,0,1
REQ-008829,engineer,2,1,72,0,guest,corporate,4,write,0,0
REQ-008830,analyst,2,1,98,1,corporate,ot_network,2,admin,0,0
REQ-008831,admin,3,1,73,1,corporate,corporate,3,write,0,1
REQ-008832,engineer,4,1,74,1,vpn,corporate,1,write,1,1
REQ-008833,contractor,3,1,80,0,vpn,corporate,2,read,1,0
REQ-008834,analyst,2,1,80,0,vpn,corporate,4,read,0,1
REQ-008835,contractor,4,1,91,1,corporate,corporate,2,read,0,0
REQ-008836,analyst,2,1,85,0,corporate,corporate,2,read,0,0
REQ-008837,engineer,4,1,90,1,vpn,corporate,3,admin,1,1
REQ-008838,contractor,4,1,93,1,corporate,corporate,2,write,0,1
REQ-008839,contractor,4,1,100,0,vpn,corporate,2,read,0,1
REQ-008840,admin,3,1,64,1,corporate,ot_network,2,read,1,0
REQ-008841,engineer,3,0,98,1,corporate,ot_network,2,write,0,0
REQ-008842,contractor,4,1,87,0,corporate,corporate,1,write,0,1
REQ-008843,analyst,3,1,64,1,vpn,corporate,1,write,0,1
REQ-008844,analyst,4,1,70,0,corporate,corporate,2,write,1,0
REQ-008845,contractor,3,1,79,1,corporate,ot_network,4,read,0,1
REQ-008846,engineer,4,1,73,0,corporate,ot_network,1,read,1,0
REQ-008847,contractor,3,1,85,1,corporate,restricted,3,write,0,0
REQ-008848,admin,1,1,65,1,corporate,corporate,2,admin,0,0
REQ-008849,admin,3,0,60,1,corporate,corporate,4,admin,0,1
REQ-008850,contractor,3,1,71,1,vpn,restricted,2,read,0,1
REQ-008851,analyst,2,1,57,1,vpn,corporate,2,admin,1,1
REQ-008852,engineer,1,1,78,1,corporate,corporate,3,read,0,0
REQ-008853,analyst,1,1,91,1,corporate,ot_network,3,write,0,1
REQ-008854,admin,2,1,90,1,vpn,corporate,2,write,0,0
REQ-008855,analyst,4,1,97,0,corporate,corporate,4,admin,0,0
REQ-008856,engineer,2,1,95,1,guest,corporate,1,read,1,0
REQ-008857,analyst,3,1,71,1,corporate,ot_network,3,read,1,0
REQ-008858,engineer,2,1,83,1,corporate,corporate,1,write,0,1
REQ-008859,admin,3,1,88,1,corporate,corporate,4,write,0,0
REQ-008860,analyst,4,1,89,1,corporate,corporate,3,write,0,1
REQ-008861,admin,1,1,93,1,vpn,corporate,3,admin,1,0
REQ-008862,contractor,3,1,60,1,vpn,corporate,4,read,0,1
REQ-008863,admin,2,1,77,1,vpn,restricted,4,read,1,0
REQ-008864,engineer,2,1,72,1,corporate,restricted,1,read,0,0
REQ-008865,engineer,3,1,99,1,vpn,ot_network,2,admin,0,1
REQ-008866,contractor,4,1,87,0,guest,corporate,3,read,0,0
REQ-008867,analyst,4,1,98,0,corporate,corporate,1,write,1,1
REQ-008868,engineer,2,1,80,0,corporate,restricted,3,read,1,0
REQ-008869,contractor,2,1,64,1,corporate,restricted,3,write,0,1
REQ-008870,admin,3,0,72,1,vpn,corporate,3,admin,1,0
REQ-008871,engineer,3,0,98,1,corporate,corporate,2,admin,0,1
REQ-008872,engineer,3,1,93,1,vpn,corporate,1,write,0,0
REQ-008873,contractor,1,1,92,1,guest,corporate,1,read,0,0
REQ-008874,analyst,3,1,98,1,guest,ot_network,1,admin,0,0
REQ-008875,analyst,3,1,67,1,corporate,ot_network,1,write,0,1
REQ-008876,engineer,4,0,84,1,guest,ot_network,1,write,0,0
REQ-008877,contractor,2,1,70,0,vpn,corporate,2,write,1,0
REQ-008878,engineer,2,1,97,1,guest,corporate,2,write,1,0
REQ-008879,contractor,1,1,100,1,corporate,ot_network,4,read,1,1
REQ-008880,engineer,2,1,89,1,vpn,ot_network,3,read,0,1
REQ-008881,admin,1,1,70,1,corporate,ot_network,1,write,0,0
REQ-008882,contractor,4,1,57,1,corporate,corporate,2,read,0,0
REQ-008883,admin,4,0,97,1,corporate,restricted,4,read,1,1
REQ-008884,engineer,2,1,60,1,corporate,corporate,4,read,0,1
REQ-008885,engineer,3,1,82,1,vpn,ot_network,4,admin,0,1
REQ-008886,engineer,4,1,67,1,corporate,corporate,4,write,1,1
REQ-008887,admin,3,1,77,1,corporate,corporate,4,write,0,1
REQ-008888,admin,4,1,70,1,corporate,corporate,1,write,0,0
REQ-008889,analyst,1,1,55,0,corporate,corporate,2,admin,0,0
REQ-008890,analyst,3,1,72,1,corporate,corporate,4,read,1,1
REQ-008891,contractor,4,1,90,0,guest,corporate,3,admin,0,0
REQ-008892,contractor,1,1,76,1,corporate,restricted,1,write,0,0
REQ-008893,contractor,3,1,96,1,vpn,corporate,1,admin,1,0
REQ-008894,admin,2,1,85,1,guest,corporate,1,write,0,0
REQ-008895,admin,4,1,80,1,corporate,ot_network,3,read,0,1
REQ-008896,analyst,3,1,90,1,corporate,ot_network,1,admin,0,0
REQ-008897,admin,4,1,99,0,corporate,restricted,4,read,0,0
REQ-008898,contractor,4,1,57,1,corporate,ot_network,3,read,1,1
REQ-008899,admin,2,1,62,1,corporate,corporate,2,read,0,0
REQ-008900,contractor,3,1,66,1,vpn,corporate,3,read,0,0
REQ-008901,analyst,4,1,68,1,vpn,corporate,2,admin,0,1
REQ-008902,engineer,4,1,61,1,vpn,corporate,4,write,0,1
REQ-008903,admin,3,1,66,1,vpn,corporate,1,admin,0,1
REQ-008904,analyst,4,1,88,1,guest,ot_network,1,write,0,0
REQ-008905,engineer,4,1,81,1,guest,ot_network,2,read,0,1
REQ-008906,admin,3,1,97,1,corporate,restricted,1,read,1,0
REQ-008907,contractor,2,0,70,1,vpn,corporate,1,read,0,0
REQ-008908,engineer,4,1,55,1,corporate,ot_network,3,read,0,0
REQ-008909,admin,4,0,78,1,corporate,corporate,2,read,0,1
REQ-008910,engineer,1,1,61,1,corporate,ot_network,1,write,0,1
REQ-008911,engineer,3,1,71,1,vpn,corporate,4,write,0,1
REQ-008912,contractor,4,1,58,0,corporate,corporate,2,admin,0,0
REQ-008913,contractor,3,1,89,1,corporate,corporate,2,read,0,0
REQ-008914,engineer,4,1,95,1,guest,corporate,4,write,0,0
REQ-008915,analyst,4,1,80,1,vpn,ot_network,3,read,0,1
REQ-008916,admin,2,1,90,1,corporate,ot_network,2,admin,0,0
REQ-008917,admin,4,1,85,1,vpn,corporate,2,write,0,0
REQ-008918,analyst,3,1,55,1,guest,corporate,1,read,0,1
REQ-008919,analyst,2,1,96,1,corporate,restricted,2,read,0,0
REQ-008920,analyst,2,0,95,1,vpn,ot_network,1,read,0,1
REQ-008921,contractor,1,0,64,0,corporate,ot_network,1,admin,0,0
REQ-008922,engineer,3,1,83,1,guest,ot_network,1,admin,0,1
REQ-008923,analyst,1,1,61,0,corporate,ot_network,1,read,1,0
REQ-008924,analyst,2,1,57,1,guest,corporate,3,admin,0,0
REQ-008925,admin,2,1,85,1,corporate,corporate,2,read,0,0
REQ-008926,analyst,4,1,69,0,corporate,restricted,1,read,0,0
REQ-008927,analyst,4,1,92,0,vpn,corporate,1,admin,1,0
REQ-008928,analyst,3,1,64,1,vpn,ot_network,4,write,0,0
REQ-008929,engineer,4,1,74,1,corporate,corporate,3,read,1,1
REQ-008930,admin,2,0,96,0,corporate,corporate,2,read,0,1
REQ-008931,admin,2,1,100,1,vpn,corporate,3,write,0,1
REQ-008932,analyst,4,1,75,1,vpn,corporate,2,read,0,0
REQ-008933,analyst,1,1,94,1,corporate,corporate,3,write,0,1
REQ-008934,contractor,2,1,91,1,vpn,corporate,2,write,0,1
REQ-008935,admin,2,1,60,1,corporate,restricted,1,read,0,1
REQ-008936,analyst,2,1,71,0,vpn,corporate,2,admin,0,0
REQ-008937,admin,3,1,62,1,guest,ot_network,1,write,0,0
REQ-008938,analyst,2,1,58,1,vpn,ot_network,2,read,0,1
REQ-008939,admin,2,1,74,1,corporate,corporate,2,read,0,0
REQ-008940,engineer,3,0,83,1,corporate,corporate,3,read,0,1
REQ-008941,contractor,2,1,93,1,corporate,ot_network,2,read,1,1
REQ-008942,contractor,4,1,65,1,corporate,corporate,1,write,0,0
REQ-008943,analyst,1,1,91,1,corporate,ot_network,1,write,0,0
REQ-008944,contractor,4,1,56,1,corporate,ot_network,1,read,0,1
REQ-008945,admin,2,1,70,1,vpn,corporate,2,write,1,1
REQ-008946,contractor,3,1,64,1,guest,corporate,2,write,0,0
REQ-008947,engineer,4,1,69,1,corporate,corporate,3,write,0,1
REQ-008948,admin,3,0,73,0,corporate,corporate,2,write,1,1
REQ-008949,contractor,2,0,55,1,guest,ot_network,2,admin,1,0
REQ-008950,admin,4,1,62,1,guest,corporate,1,write,1,0
REQ-008951,engineer,4,1,64,1,corporate,corporate,2,write,0,1
REQ-008952,contractor,3,1,100,0,vpn,restricted,1,read,1,0
REQ-008953,engineer,3,1,69,1,corporate,corporate,1,write,0,0
REQ-008954,contractor,4,1,74,1,corporate,corporate,2,admin,0,0
REQ-008955,analyst,1,1,97,1,guest,ot_network,2,read,0,1
REQ-008956,contractor,2,1,75,1,vpn,restricted,4,read,1,1
REQ-008957,contractor,3,1,95,1,vpn,corporate,2,admin,0,0
REQ-008958,admin,2,0,84,0,vpn,ot_network,2,read,0,1
REQ-008959,admin,4,1,81,1,guest,restricted,3,read,0,0
REQ-008960,admin,3,1,64,1,vpn,corporate,2,write,1,1
REQ-008961,engineer,2,1,71,0,corporate,corporate,1,read,0,0
REQ-008962,engineer,2,1,79,1,corporate,corporate,4,write,0,1
REQ-008963,contractor,4,0,60,0,corporate,ot_network,4,admin,0,1
REQ-008964,analyst,1,1,74,1,vpn,corporate,3,write,0,1
REQ-008965,analyst,3,1,100,0,corporate,corporate,2,read,0,1
REQ-008966,contractor,2,1,89,1,corporate,ot_network,3,read,1,0
REQ-008967,analyst,2,1,98,1,guest,corporate,1,write,0,1
REQ-008968,admin,4,1,85,1,corporate,corporate,3,write,1,0
REQ-008969,admin,2,1,62,1,corporate,ot_network,3,write,0,1
REQ-008970,contractor,4,1,63,0,guest,corporate,4,write,0,0
REQ-008971,engineer,1,1,78,0,vpn,corporate,1,read,0,0
REQ-008972,admin,1,1,61,1,vpn,ot_network,3,write,0,1
REQ-008973,analyst,2,1,85,0,vpn,corporate,4,admin,1,1
REQ-008974,analyst,4,1,99,1,corporate,ot_network,3,admin,1,0
REQ-008975,engineer,1,1,64,0,corporate,corporate,3,read,1,0
REQ-008976,engineer,2,1,59,1,vpn,restricted,1,read,1,0
REQ-008977,contractor,4,1,94,1,vpn,corporate,3,read,0,1
REQ-008978,engineer,4,1,60,1,vpn,corporate,1,write,0,0
REQ-008979,contractor,4,1,74,1,vpn,corporate,2,write,0,0
REQ-008980,analyst,2,1,73,0,corporate,corporate,2,read,1,0
REQ-008981,contractor,3,1,60,1,vpn,corporate,4,write,0,0
REQ-008982,analyst,3,1,90,1,vpn,ot_network,4,write,0,0
REQ-008983,contractor,2,1,65,1,corporate,corporate,1,read,0,1
REQ-008984,contractor,2,1,78,0,vpn,corporate,2,write,0,1
REQ-008985,admin,4,1,94,1,corporate,corporate,2,read,1,0
REQ-008986,engineer,1,1,94,1,corporate,ot_network,2,read,0,0
REQ-008987,admin,4,1,68,1,vpn,corporate,4,read,0,0
REQ-008988,admin,2,1,78,1,guest,restricted,2,read,0,1
REQ-008989,analyst,1,1,93,1,vpn,ot_network,1,write,0,1
REQ-008990,contractor,4,1,65,1,corporate,corporate,1,read,0,0
REQ-008991,admin,4,1,88,1,vpn,restricted,3,admin,0,0
REQ-008992,admin,2,1,59,1,corporate,corporate,1,read,0,1
REQ-008993,contractor,3,1,81,1,guest,restricted,2,write,0,1
REQ-008994,analyst,3,1,95,1,corporate,corporate,2,write,0,0
REQ-008995,analyst,1,1,74,0,corporate,corporate,3,write,0,1
REQ-008996,engineer,3,1,66,1,vpn,corporate,1,read,0,0
REQ-008997,contractor,2,1,77,1,corporate,ot_network,1,read,1,0
REQ-008998,contractor,4,1,89,1,guest,restricted,2,admin,0,1
REQ-008999,engineer,2,1,83,1,vpn,ot_network,3,read,0,0
REQ-009000,admin,4,1,61,1,guest,corporate,2,admin,0,1
REQ-009001,engineer,4,0,58,0,vpn,restricted,2,read,0,0
REQ-009002,analyst,2,1,99,1,corporate,restricted,1,write,0,0
REQ-009003,analyst,3,1,83,0,vpn,corporate,1,read,1,0
REQ-009004,contractor,3,1,81,1,vpn,restricted,1,read,0,0
REQ-009005,engineer,4,1,61,1,guest,restricted,4,write,0,0
REQ-009006,analyst,4,1,80,1,corporate,corporate,2,write,0,0
REQ-009007,admin,2,1,58,1,corporate,corporate,2,read,1,0
REQ-009008,contractor,2,1,76,1,corporate,ot_network,1,read,0,0
REQ-009009,engineer,3,1,88,1,vpn,corporate,3,read,0,0
REQ-009010,contractor,3,1,80,1,guest,ot_network,4,write,0,0
REQ-009011,engineer,1,1,84,1,vpn,corporate,3,admin,1,0
REQ-009012,contractor,4,1,87,1,corporate,corporate,2,read,0,0
REQ-009013,contractor,1,1,67,1,corporate,ot_network,1,write,0,0
REQ-009014,engineer,4,1,100,1,corporate,restricted,3,read,0,0
REQ-009015,engineer,2,1,100,1,vpn,corporate,4,read,0,1
REQ-009016,admin,2,1,76,0,guest,restricted,4,write,0,0
REQ-009017,contractor,1,1,68,1,corporate,corporate,4,read,0,0
REQ-009018,analyst,2,1,73,1,corporate,ot_network,2,read,0,0
REQ-009019,contractor,3,1,62,1,vpn,corporate,2,write,0,0
REQ-009020,engineer,3,0,67,1,corporate,ot_network,4,write,1,0
REQ-009021,analyst,4,1,55,1,corporate,corporate,2,read,0,1
REQ-009022,analyst,4,1,92,1,vpn,restricted,1,read,1,0
REQ-009023,engineer,2,1,95,1,corporate,corporate,1,read,0,1
REQ-009024,contractor,3,1,90,1,guest,corporate,1,read,1,1
REQ-009025,contractor,2,1,57,1,corporate,corporate,3,read,0,0
REQ-009026,admin,3,1,96,0,corporate,corporate,4,admin,0,1
REQ-009027,engineer,4,1,93,1,corporate,ot_network,1,read,0,0
REQ-009028,admin,2,1,79,0,corporate,corporate,1,admin,0,1
REQ-009029,engineer,4,1,85,1,corporate,restricted,1,read,0,1
REQ-009030,contractor,2,0,70,1,corporate,ot_network,1,write,0,0
REQ-009031,engineer,4,1,97,1,corporate,restricted,2,read,1,1
REQ-009032,engineer,3,1,64,1,vpn,restricted,3,write,1,0
REQ-009033,engineer,4,1,80,1,guest,ot_network,1,read,0,0
REQ-009034,engineer,3,1,72,1,corporate,restricted,2,read,0,1
REQ-009035,contractor,4,1,76,1,corporate,ot_network,2,read,0,0
REQ-009036,admin,3,1,90,1,vpn,corporate,3,read,0,1
REQ-009037,engineer,3,1,70,1,corporate,ot_network,1,write,0,0
REQ-009038,contractor,4,0,79,1,vpn,corporate,3,read,0,0
REQ-009039,engineer,2,0,60,1,vpn,ot_network,3,read,0,0
REQ-009040,contractor,3,1,63,0,corporate,corporate,2,write,0,0
REQ-009041,analyst,2,1,88,1,corporate,corporate,2,write,0,0
REQ-009042,engineer,3,1,87,1,corporate,corporate,3,admin,0,0
REQ-009043,analyst,3,1,95,1,corporate,corporate,1,admin,1,1
REQ-009044,contractor,4,1,57,1,corporate,restricted,3,read,0,1
REQ-009045,admin,3,1,98,1,corporate,ot_network,3,admin,0,0
REQ-009046,engineer,3,1,63,1,guest,corporate,1,write,1,1
REQ-009047,contractor,2,1,85,1,corporate,corporate,2,write,1,1
REQ-009048,admin,1,1,67,1,corporate,corporate,1,write,1,0
REQ-009049,engineer,4,1,93,1,vpn,restricted,1,read,0,0
REQ-009050,contractor,1,1,75,1,corporate,corporate,2,write,0,0
REQ-009051,contractor,2,1,87,1,corporate,ot_network,3,write,0,1
REQ-009052,contractor,4,1,85,1,corporate,corporate,3,read,0,0
REQ-009053,analyst,4,1,98,1,vpn,ot_network,4,write,0,0
REQ-009054,admin,4,1,100,1,corporate,corporate,4,admin,0,0
REQ-009055,analyst,3,1,79,1,corporate,corporate,2,read,0,0
REQ-009056,engineer,2,1,81,1,corporate,corporate,2,write,0,1
REQ-009057,contractor,3,0,74,1,vpn,corporate,2,read,0,1
REQ-009058,contractor,2,0,59,1,vpn,ot_network,1,read,0,0
REQ-009059,engineer,3,0,93,1,vpn,corporate,3,admin,0,1
REQ-009060,admin,4,1,81,1,guest,corporate,3,read,1,0
REQ-009061,analyst,2,1,86,1,corporate,corporate,2,read,0,0
REQ-009062,analyst,2,0,91,0,corporate,corporate,2,admin,0,1
REQ-009063,engineer,4,1,97,1,vpn,ot_network,1,read,0,0
REQ-009064,contractor,2,0,93,1,corporate,ot_network,3,read,0,0
REQ-009065,admin,2,0,88,1,vpn,restricted,1,read,1,0
REQ-009066,analyst,2,1,77,0,corporate,corporate,1,read,0,1
REQ-009067,admin,4,1,64,0,vpn,corporate,2,read,0,0
REQ-009068,engineer,4,1,61,0,corporate,corporate,1,write,0,0
REQ-009069,analyst,2,1,67,1,vpn,restricted,2,read,0,0
REQ-009070,engineer,4,1,67,1,vpn,corporate,3,write,0,0
REQ-009071,analyst,2,1,63,1,corporate,restricted,1,read,0,0
REQ-009072,contractor,3,1,89,1,corporate,corporate,1,write,1,1
REQ-009073,engineer,3,1,91,0,vpn,corporate,3,read,0,1
REQ-009074,admin,3,1,74,1,vpn,restricted,1,admin,1,0
REQ-009075,analyst,4,1,70,0,corporate,corporate,4,write,0,0
REQ-009076,analyst,4,1,70,0,guest,ot_network,3,write,0,0
REQ-009077,engineer,4,1,68,1,vpn,corporate,2,read,0,0
REQ-009078,analyst,2,1,87,1,corporate,ot_network,1,write,1,1
REQ-009079,admin,2,1,80,1,vpn,restricted,2,write,1,0
REQ-009080,engineer,2,1,96,1,corporate,corporate,4,admin,0,0
REQ-009081,contractor,3,1,64,0,corporate,corporate,2,read,1,1
REQ-009082,admin,3,1,82,1,corporate,corporate,3,admin,1,0
REQ-009083,admin,2,1,56,1,guest,corporate,3,read,0,0
REQ-009084,admin,4,1,98,1,vpn,restricted,4,read,0,0
REQ-009085,analyst,4,1,59,1,corporate,restricted,4,admin,1,1
REQ-009086,contractor,1,1,63,1,corporate,corporate,3,read,0,1
REQ-009087,engineer,2,1,91,1,corporate,ot_network,3,read,0,0
REQ-009088,engineer,3,1,90,1,corporate,ot_network,1,admin,0,1
REQ-009089,analyst,1,1,89,1,vpn,restricted,1,write,0,0
REQ-009090,analyst,4,1,77,1,vpn,corporate,4,write,1,0
REQ-009091,analyst,2,1,66,1,vpn,corporate,1,admin,0,0
REQ-009092,contractor,2,1,88,1,corporate,corporate,4,read,1,0
REQ-009093,engineer,3,1,84,0,vpn,corporate,2,write,1,1
REQ-009094,analyst,4,1,60,1,corporate,corporate,1,write,0,0
REQ-009095,analyst,4,0,81,1,guest,corporate,2,admin,0,0
REQ-009096,admin,2,1,55,1,corporate,restricted,4,write,0,1
REQ-009097,analyst,3,1,57,1,guest,corporate,4,write,0,0
REQ-009098,contractor,3,1,62,1,corporate,corporate,3,read,0,1
REQ-009099,engineer,4,1,56,1,corporate,ot_network,2,write,0,0
REQ-009100,analyst,3,1,60,1,guest,corporate,1,write,0,0
REQ-009101,engineer,2,1,81,1,guest,ot_network,2,read,0,0
REQ-009102,analyst,2,1,83,1,corporate,corporate,3,admin,0,0
REQ-009103,analyst,4,1,59,1,corporate,corporate,4,read,0,0
REQ-009104,admin,3,1,58,1,corporate,ot_network,1,read,0,0
REQ-009105,admin,4,1,98,1,corporate,corporate,4,admin,0,1
REQ-009106,contractor,2,1,76,0,guest,corporate,4,write,1,1
REQ-009107,admin,4,1,76,1,corporate,ot_network,3,write,0,0
REQ-009108,admin,4,0,75,1,corporate,ot_network,3,write,1,0
REQ-009109,engineer,3,1,92,1,vpn,corporate,2,write,0,0
REQ-009110,analyst,1,1,87,1,corporate,corporate,1,read,0,1
REQ-009111,engineer,2,1,84,0,vpn,corporate,2,read,0,0
REQ-009112,engineer,3,1,61,1,corporate,restricted,3,write,0,1
REQ-009113,engineer,3,1,62,1,vpn,corporate,1,write,0,0
REQ-009114,engineer,3,1,99,1,guest,corporate,2,write,1,1
REQ-009115,contractor,4,1,63,1,corporate,restricted,2,write,0,0
REQ-009116,admin,2,1,80,1,corporate,corporate,2,read,0,1
REQ-009117,admin,4,1,55,1,corporate,corporate,3,write,0,0
REQ-009118,admin,4,1,81,1,corporate,corporate,3,write,0,0
REQ-009119,analyst,1,1,70,1,corporate,corporate,1,write,0,0
REQ-009120,analyst,2,1,86,0,guest,corporate,1,admin,1,0
REQ-009121,admin,2,1,97,1,vpn,corporate,2,write,0,0
REQ-009122,analyst,4,1,77,1,guest,corporate,1,admin,0,0
REQ-009123,admin,1,1,70,1,corporate,corporate,3,read,0,0
REQ-009124,engineer,2,1,67,1,corporate,restricted,3,admin,0,1
REQ-009125,engineer,1,0,90,0,corporate,corporate,2,admin,0,1
REQ-009126,analyst,1,1,100,0,vpn,corporate,2,write,1,1
REQ-009127,analyst,3,1,74,1,guest,corporate,3,write,1,0
REQ-009128,admin,2,1,88,0,vpn,ot_network,2,read,0,1
REQ-009129,engineer,1,1,71,1,guest,corporate,1,write,1,0
REQ-009130,admin,1,1,96,1,corporate,ot_network,1,read,0,0
REQ-009131,engineer,3,1,71,1,vpn,restricted,1,admin,1,0
REQ-009132,analyst,3,1,97,0,guest,corporate,2,admin,0,0
REQ-009133,admin,3,1,56,1,corporate,ot_network,1,read,0,0
REQ-009134,admin,3,0,81,1,vpn,corporate,1,admin,0,0
REQ-009135,admin,1,0,78,0,guest,corporate,1,write,0,0
REQ-009136,admin,4,0,65,0,vpn,corporate,3,write,0,0
REQ-009137,contractor,3,1,57,1,corporate,corporate,4,read,0,0
REQ-009138,engineer,1,1,88,0,corporate,corporate,4,admin,0,0
REQ-009139,analyst,1,0,89,1,vpn,corporate,1,write,0,0
REQ-009140,engineer,4,1,77,1,corporate,ot_network,2,write,0,1
REQ-009141,engineer,2,1,78,1,corporate,ot_network,1,read,1,0
REQ-009142,admin,3,1,98,1,corporate,restricted,2,read,1,0
REQ-009143,engineer,4,1,99,1,corporate,corporate,2,write,0,1
REQ-009144,engineer,3,1,86,1,guest,corporate,1,admin,0,1
REQ-009145,engineer,4,1,78,1,vpn,restricted,3,read,1,0
REQ-009146,engineer,3,1,80,0,guest,corporate,1,admin,1,0
REQ-009147,admin,2,1,68,1,vpn,restricted,1,admin,0,0
REQ-009148,admin,2,1,85,1,vpn,restricted,2,write,0,0
REQ-009149,analyst,4,1,71,1,corporate,restricted,2,read,0,0
REQ-009150,analyst,3,1,63,1,guest,restricted,3,read,0,1
REQ-009151,admin,2,1,76,1,vpn,ot_network,2,read,0,0
REQ-009152,analyst,2,1,76,1,corporate,corporate,4,write,0,1
REQ-009153,admin,3,0,99,1,corporate,corporate,4,admin,0,0
REQ-009154,admin,2,1,61,1,corporate,corporate,4,read,0,1
REQ-009155,analyst,2,1,72,1,vpn,corporate,3,write,0,0
REQ-009156,contractor,3,1,82,1,guest,corporate,1,admin,0,0
REQ-009157,admin,2,1,69,1,guest,corporate,3,read,0,0
REQ-009158,analyst,3,1,78,1,corporate,ot_network,1,write,0,0
REQ-009159,contractor,3,0,83,1,corporate,corporate,1,read,1,0
REQ-009160,analyst,3,0,74,1,corporate,corporate,1,write,0,0
REQ-009161,contractor,4,1,82,1,corporate,corporate,3,admin,1,0
